# source_url: https://query.wikidata.org/sparql
# license: CC0
# country_qid: Q574
# note: WDQS label corpus; given/family fields blank when property joins time out
qid,label,given_name,family_name,country,country_class
Q6756309,Marcelino Da Costa Fernandes,,,tl,palop_other
Q6777138,Martinho de Araújo,,,tl,palop_other
Q6844801,Miguel Santos Soares,,,tl,palop_other
Q6983337,Nazario do Carmo,,,tl,palop_other
Q7289873,Ramon Saro,,,tl,palop_other
Q7367018,Rosa Bonaparte,,,tl,palop_other
Q1709655,José Teixeira,,,tl,palop_other
Q1648578,Longuinhos Monteiro,,,tl,palop_other
Q1655831,Francisco Kalbuadi Lay,,,tl,palop_other
Q1668553,Virgílio dos Anjos,,,tl,palop_other
Q1671864,Inácio Moreira,,,tl,palop_other
Q1675775,Ivo Jorge Valente,,,tl,palop_other
Q1677674,Jacob Xavier,,,tl,palop_other
Q1703952,Jorge da Conceição Teme,,,tl,palop_other
Q1710144,João Câncio Freitas,,,tl,palop_other
Q1714271,Justino Mota,,,tl,palop_other
Q1714693,Juventina Napoleão,,,tl,palop_other
Q1111301,Maria do Céu,,,tl,palop_other
Q1103840,Claudio de Jesus Ximenes,,,tl,palop_other
Q1134370,Cornelio da Conceição Gama,,,tl,palop_other
Q1227031,Dionísio Babo Soares,,,tl,palop_other
Q1262756,Duarte Pio of Braganza,,,tl,palop_other
Q937355,Fernando Sylvan,,,tl,palop_other
Q989768,Aliança Araújo,,,tl,palop_other
Q57890271,Manuel Belo,,,tl,palop_other
Q59315413,Domingos de Oliveira,,,tl,palop_other
Q56683479,Filomeno Jacob,,,tl,palop_other
Q56752626,César Mousinho,,,tl,palop_other
Q56824314,Carlito Pinheiro de Araújo,,,tl,palop_other
Q57170115,Tomás Gonçalves,,,tl,palop_other
Q57263398,Teófilo Freitas,,,tl,palop_other
Q57266410,Pascoela dos Santos Pereira,,,tl,palop_other
Q57831642,Calisto dos Santos,,,tl,palop_other
Q57890232,Angela Freitas,,,tl,palop_other
Q58594480,Leví Bucar Côrte-Real,,,tl,palop_other
Q59261360,Armindo Soares Mariano,,,tl,palop_other
Q59274429,Câncio de Carvalho,,,tl,palop_other
Q59315377,Rui Emiliano Teixeira Lopes,,,tl,palop_other
Q55338099,Gabriel Soares,,,tl,palop_other
Q55294512,Lúcia Taeki,,,tl,palop_other
Q55338065,Domingos Lopes Lemos,,,tl,palop_other
Q55338055,Marcos Xavier,,,tl,palop_other
Q55426017,José Virgílio Rodrigues Ferreira,,,tl,palop_other
Q55426021,Óscar de Araújo,,,tl,palop_other
Q55434158,Bonifácio dos Reis,,,tl,palop_other
Q55452850,Longuinhos dos Santos,,,tl,palop_other
Q55593443,António Maria Nobre Amaral Tilman,,,tl,palop_other
Q55596660,Irene Gonzaga Sarmento,,,tl,palop_other
Q55596678,Lígia Filomena Coelho da Silva,,,tl,palop_other
Q55627224,Noé da Silva Ximenes,,,tl,palop_other
Q92174193,António da Costa Lelan,,,tl,palop_other
Q92212427,Armandina Maria Gusmão dos Santos,,,tl,palop_other
Q92443810,Mateus Ximenes Belo,,,tl,palop_other
Q92586742,Inácia Teixeira,,,tl,palop_other
Q92594414,Gervásio Cardoso de Jesus da Silva,,,tl,palop_other
Q92594530,Vicente Soares Faria,,,tl,palop_other
Q93293852,Nur Aini Djafar Alkatiri,,,tl,palop_other
Q93298173,Ali Alkatiri,,,tl,palop_other
Q93389636,Luís Mendes Ribeiro,,,tl,palop_other
Q93448652,Maria Teresa Hono Lay Correia,,,tl,palop_other
Q93451408,António Tilman Cepeda,,,tl,palop_other
Q93452493,Francisco Carlos Soares,,,tl,palop_other
Q93288438,Djafar Alkatiri,,,tl,palop_other
Q92598662,Mário Ferreira,,,tl,palop_other
Q47198224,Gabriela Alves,,,tl,palop_other
Q47165412,Virgílio Pereira,,,tl,palop_other
Q47069797,Cidália Mesquita Ximenes,,,tl,palop_other
